period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label
1.03905082,3.035,43.8,0.87,6581.45,2297.0,6558.0,1.28,4.239,13.835,0
0.503201954,0.167,43.0,2.99,37526.28,3550.0,6157.0,2.306,3.827,11.626,0
7.140373046,7.07032,205260.0,61.56,388.56,1132.0,5945.0,1.333,4.168,13.232,0
53.647084859,19.9499,219100.0,142.04,75.91,753.0,5261.0,2.943,3.506,12.479,0
2.496328637,2.73115,20527.0,112.28,6804.42,2317.0,6757.0,2.615,3.842,11.211,0
16.31328124,4.45731,71589.0,30.85,73.51,747.0,6008.0,1.006,4.44,14.524,0
1.721313779,3.54768,534620.0,83.69,1658.35,1627.0,5960.0,1.073,4.371,15.187,0
1.50650745,2.622,27.8,1.13,9242.43,2498.0,6839.0,2.02,4.003,12.491,0
8.209514329,4.14104,141390.0,149.52,834.79,1371.0,6258.0,2.111,3.882,12.121,0
3.431126546,2.7986,40248.0,47.48,580.05,1251.0,5815.0,0.969,4.349,13.681,0
1.583334941,4.4854,177070.0,52.0,1362.14,1548.0,5846.0,0.953,4.472,14.932,0
8.429438192,3.94306,456350.0,49.49,27.16,582.0,4268.0,0.68,4.602,14.117,0
7.9320191,8.18,125.1,1.04,102.05,811.0,5219.0,0.905,4.441,15.223,0
1.374249107,5.3181,136660.0,96.85,13078.76,2725.0,7053.0,2.121,3.958,13.549,0
8.4804737,6.157,337.0,1.85,176.51,930.0,6092.0,0.998,4.471,15.79,0
4.994773558,4.48893,259760.0,62.69,604.21,1264.0,6253.0,1.181,4.271,13.038,0
1.105094098,4.38191,730500.0,267.59,47811.67,3771.0,8011.0,2.927,3.773,13.651,0
0.8170226,2.974,167700.0,57.56,3416.07,1947.0,5780.0,1.0,4.438,17.206,0
19.40669392,5.27765,464520.0,57.97,30.05,597.0,5622.0,0.778,4.588,13.564,0
7.143708297,5.83451,202680.0,44.78,187.0,943.0,5655.0,0.992,4.386,14.17,0
0.952377862,4.0869,2122.3,28.44,2023.36,1713.0,5662.0,0.863,4.524,14.713,0
3.521050679,3.5323,4879.8,256.2,8306.9,2434.0,5149.0,6.619,3.109,13.942,0
1.941635737,2.46683,69814.0,59.71,2109.03,1728.0,6525.0,1.161,4.381,13.898,0
0.539445498,2.2821,25302.0,68.65,18153.51,2959.0,6486.0,1.456,4.174,13.698,0
20.7106853,42.737,1003.0,89.55,570.64,1246.0,6956.0,2.888,3.738,11.308,0
2.521245368,4.24027,418380.0,56.59,560.57,1241.0,5605.0,0.854,4.486,13.231,0
2.52122764,2.249,127.3,0.91,453.48,1177.0,5546.0,0.81,4.575,15.301,0
2.5212708,2.706,163.3,0.81,238.81,1003.0,5110.0,0.637,4.674,15.894,0
8.202869679,7.29811,345940.0,110.46,474.09,1190.0,6060.0,1.643,4.059,13.878,0
3.442714533,3.36034,60039.0,47.02,423.13,1157.0,5819.0,0.861,4.501,15.715,0
475.91706,22.86,967.3,28.22,0.56,221.0,5334.0,1.004,4.372,15.259,0
0.858285844,1.799,43.4,0.9,6321.2,2274.0,5945.0,1.346,4.196,14.808,0
6.238315363,2.501,82.9,0.7,73.27,746.0,4914.0,0.724,4.61,13.26,0
2.115510941,7.2877,415160.0,191.42,12609.03,2701.0,7563.0,2.638,3.883,12.119,0
1.015044104,10.994,158.2,1.98,3627.61,1979.0,5910.0,1.124,4.318,14.956,0
3.711013336,3.31024,24989.0,55.69,1003.75,1436.0,6338.0,1.247,4.256,12.084,0
2.97606298,4.124,72.2,5.65,11065.06,2615.0,5321.0,6.669,3.158,13.498,0
2.97586085,4.513,105.9,0.85,392.05,1135.0,5481.0,0.835,4.508,15.669,0
14.658013949,3.03316,129640.0,121.59,126.35,855.0,5146.0,1.626,3.986,13.391,0
18.839487435,5.62797,182720.0,45.2,68.54,734.0,6208.0,1.024,4.454,15.291,0
0.555973803,1.271,75.3,1.9,20544.64,3049.0,5445.0,2.117,3.776,13.755,0
4.426344495,5.84235,276140.0,78.3,709.74,1316.0,6228.0,1.226,4.277,13.501,0
0.957823876,3.7232,104690.0,110.91,11612.14,2649.0,5908.0,2.033,3.865,13.988,0
5.024768971,3.82433,53046.0,42.15,425.9,1159.0,6322.0,0.989,4.444,14.355,0
30.960216668,15.4308,340410.0,62.08,18.3,527.0,5291.0,0.926,4.423,12.45,0
2.470283788,7.8391,193830.0,157.82,11792.22,2657.0,7823.0,2.675,3.885,11.108,0
1.23516416,4.713,64.6,0.92,2861.14,1866.0,6249.0,1.076,4.428,15.005,0
1.23513471,5.44,42.8,0.7,2172.96,1743.0,5930.0,0.997,4.436,14.712,0
0.8903331,2.643,134.1,20.96,251387.46,5714.0,4981.0,18.374,2.437,13.915,0
20.000242814,5.0042,13138.0,21.57,73.09,746.0,6373.0,1.047,4.438,13.718,0
10.217121652,4.35647,205220.0,81.1,230.53,994.0,5931.0,1.349,4.196,13.752,0
0.618060842,1.892,25.1,0.51,2791.09,1854.0,5339.0,0.793,4.503,13.426,0
0.759764419,5.72501,393270.0,138.54,12833.03,2715.0,5807.0,1.909,3.93,11.378,0
21.539269242,5.32432,143750.0,53.0,48.89,674.0,6136.0,0.933,4.487,14.293,0
5.270733213,2.7822,293640.0,37.93,54.59,693.0,4348.0,0.678,4.601,15.953,0
12.4232158,17.67,261.5,1.3,51.91,685.0,5497.0,0.809,4.577,15.639,0
4.3206933,50.68,147.9,1.66,499.09,1205.0,6225.0,1.031,4.45,15.604,0
16.486796364,7.06797,48943.0,46.92,290.46,1053.0,6020.0,2.097,3.86,13.645,0
5.7768734,5.762,71.0,3.13,905.0,1399.0,5473.0,2.162,3.796,13.712,0
20.148807707,8.52557,526950.0,68.52,37.55,631.0,5547.0,0.918,4.447,14.904,0
0.687772143,2.56725,40368.0,46.27,4569.67,2097.0,5885.0,0.933,4.413,14.726,0
0.843651274,2.80468,305450.0,39.98,1371.12,1553.0,5220.0,0.695,4.578,13.826,0
1.142946648,3.40234,412550.0,43.5,660.96,1293.0,5058.0,0.608,4.651,14.454,0
7.217010987,4.4215,78714.0,89.71,341.36,1096.0,6047.0,1.211,4.246,13.272,0
9.72869627,5.628,252.2,42.47,379.75,1126.0,6881.0,1.351,4.301,13.542,0
0.566791802,2.2,49.3,0.66,4113.39,2040.0,5691.0,0.887,4.544,14.702,0
2.245738777,8.61629,483490.0,99.05,2156.25,1737.0,6508.0,1.312,4.287,13.432,0
2.24572117,3.88,48.2,0.74,1131.64,1479.0,6158.0,1.026,4.455,14.244,0
0.566801906,1.626,89.7,0.55,774.11,1344.0,4208.0,0.583,4.662,12.663,0
2.316171991,4.03025,251480.0,49.53,651.03,1288.0,5932.0,0.795,4.58,13.969,0
0.566810701,6.19,200.0,1.49,3220.92,1921.0,5593.0,0.752,4.584,15.644,0
0.566813319,3.752,129.1,23.19,6742.52,2313.0,6108.0,1.03,4.466,15.972,0
28.787257509,13.953,49618.0,91.26,210.02,971.0,5154.0,3.981,3.461,12.85,0
0.835315046,2.45449,16876.0,30.54,1160.98,1490.0,5009.0,0.69,4.584,15.314,0
26.0164225,4.1768,41109.0,61.04,76.63,755.0,6287.0,1.28,4.231,15.032,0
593.19521,25.65,227.3,1.63,0.71,234.0,6103.0,1.03,4.391,14.733,0
0.706430188,1.301,50.8,0.41,1116.9,1473.0,5037.0,0.568,4.689,14.001,0
0.78430061,2.952,254.7,1.14,1416.91,1566.0,5176.0,0.681,4.589,15.156,0
2.665875491,7.59461,161390.0,67.43,1199.89,1502.0,6234.0,1.159,4.351,12.156,0
2.6658312,5.771,40.8,0.99,1807.48,1663.0,6276.0,1.353,4.17,13.562,0
1.5765874,15.18,29.2,15.68,17781.51,2946.0,6742.0,3.138,3.688,12.232,0
28.027891356,17.3269,243230.0,31.3,8.86,440.0,5231.0,0.544,4.721,14.594,0
2.028512246,5.00309,121560.0,50.28,1333.24,1542.0,6105.0,1.025,4.412,13.281,0
1.33256167,3.743,59.5,0.63,727.84,1326.0,4895.0,0.828,4.502,14.877,0
1.332567821,3.4844,31.0,0.96,7802.17,2395.0,6600.0,1.681,4.047,13.191,0
1.332545609,3.997,278.2,28.37,157611.61,5080.0,5154.0,16.486,2.435,13.504,0
1.33256256,3.088,174.9,16.03,99175.88,4529.0,4601.0,12.581,2.321,12.295,0
1.33258981,3.987,78.4,0.67,832.33,1369.0,5309.0,0.763,4.595,14.818,0
1.33258375,4.081,60.9,0.84,2096.92,1727.0,6108.0,0.997,4.471,14.835,0
8.9648813,61.23,454.5,28.97,276.3,1040.0,6543.0,1.159,4.382,12.039,0
2.161583501,4.0537,50163.0,29.61,1741.01,1646.0,5888.0,1.219,4.167,13.945,0
8.7396758,3.866,1431.0,3.29,26.17,577.0,4406.0,0.628,4.643,16.324,1
0.535493486,2.57,54.0,1.42,24045.87,3181.0,6328.0,1.864,4.035,13.39,0
24.261683827,7.1617,192280.0,58.48,44.55,659.0,6151.0,0.983,4.473,12.325,0
32.532521502,13.3991,83468.0,24.35,19.39,535.0,5845.0,0.838,4.558,15.354,0
4.627775175,3.4079,5675.1,32.62,275.68,1039.0,5845.0,0.874,4.541,14.69,0
28.7850347,2.102,102.9,2.5,229.66,993.0,6581.0,2.42,3.824,13.57,0
6.096030635,18.4531,901660.0,406.97,3246.2,1925.0,7598.0,2.692,3.867,13.533,0
31.953038766,8.0461,17703.0,47.96,131.55,864.0,5524.0,2.734,3.693,13.032,0
5.9371708,4.954,157.1,1.17,188.41,945.0,5475.0,0.923,4.426,15.379,0
0.577844035,4.291,320.4,18.93,3647.63,1980.0,5693.0,0.816,4.57,13.766,0
2.630090609,13.6817,516930.0,83.5,1371.02,1551.0,6315.0,1.108,4.292,14.187,0
43.204596783,15.0402,202490.0,43.15,17.15,519.0,6003.0,0.932,4.507,14.291,0
1.75147897,7.89,76.7,1.8,7086.5,2340.0,6823.0,2.037,4.04,12.655,0
3.495457889,6.9796,114620.0,84.49,4186.71,2051.0,8529.0,1.558,4.249,13.444,0
4.01668015,2.2828,38007.0,22.11,252.13,1016.0,5448.0,0.794,4.497,15.371,0
1.89134156,5.891,68.4,0.99,1856.23,1673.0,6387.0,1.105,4.41,15.343,0
2.881100027,9.43866,662830.0,446.29,17809.19,2946.0,8104.0,3.369,3.675,13.636,0
0.806277023,7.275,70.8,0.89,4119.09,2046.0,6122.0,0.996,4.471,13.614,0
0.513482156,2.732,91.6,0.83,4335.56,2072.0,5495.0,0.882,4.495,15.63,0
225.66716,16.6,342.9,1.94,2.82,331.0,6363.0,1.035,4.444,13.718,0
4.24748886,3.053,121.0,1.01,319.94,1079.0,5807.0,0.922,4.524,15.146,0
1.000012952,1.221,36.0,2.12,15781.19,2858.0,5176.0,3.605,3.534,11.942,0
0.878803439,2.74503,410720.0,51.97,775.9,1347.0,4524.0,0.737,4.566,15.929,0
1.560158562,3.4248,240160.0,45.91,530.79,1223.0,4926.0,0.749,4.548,13.871,0
34.188302705,3.01179,118440.0,74.5,44.91,660.0,5757.0,1.345,4.134,12.869,0
8.65303996,1.091,497.0,1.88,80.51,764.0,5301.0,0.84,4.528,15.639,0
8.65311903,1.273,206.8,0.85,13.95,493.0,3929.0,0.55,4.705,15.109,0
12.4253812,19.781,115.3,1.14,108.46,823.0,5925.0,1.066,4.412,13.854,0
12.42555999,28.083,2964.8,4.72,30.49,599.0,4922.0,0.704,4.576,15.902,0
12.4257442,29.122,936.0,8.43,1369.63,1551.0,8691.0,2.193,4.072,12.625,0
12.4254241,24.98,378.9,2.17,76.9,755.0,5853.0,0.895,4.529,15.71,0
2.991884392,7.5583,123880.0,40.11,1154.88,1486.0,6596.0,1.094,4.4,13.28,0
1.795273026,7.3232,125420.0,55.26,1714.88,1642.0,6363.0,1.012,4.456,14.889,0
0.755109271,2.619,23.2,0.47,3494.52,1961.0,5606.0,0.962,4.39,13.292,0
0.755101141,3.371,76.7,0.19,50.92,680.0,3256.0,0.207,5.071,15.237,0
1.75251585,3.489,125.9,1.02,1035.27,1447.0,5952.0,0.844,4.554,13.978,0
1.752450163,3.0255,55.5,0.79,1372.36,1552.0,5779.0,0.99,4.364,13.294,0
8.27923132,2.355,164.9,1.08,104.49,815.0,5631.0,0.847,4.557,15.197,0
2.212877035,4.66961,376200.0,69.18,1221.98,1507.0,6153.0,1.0,4.405,14.28,0
0.845097627,1.873,86.5,0.78,1496.92,1584.0,5252.0,0.783,4.593,15.685,0
17.445640466,6.08966,334160.0,63.46,51.15,682.0,5759.0,0.945,4.481,11.23,0
14.313157391,8.90236,21567.0,34.98,404.48,1144.0,5750.0,2.379,3.703,13.254,0
0.676990194,1.69459,20506.0,37.5,3192.15,1919.0,5813.0,0.816,4.568,15.553,0
0.515875396,1.21,1773.0,7.22,24441.1,3189.0,7229.0,1.38,4.278,13.591,0
2.83401711,5.938,84.2,0.93,859.57,1381.0,6247.0,1.002,4.458,15.036,0
0.566803996,3.399,141.6,0.64,786.1,1350.0,4373.0,0.544,4.722,15.989,0
0.566799927,4.71,145.1,0.77,1738.27,1649.0,5092.0,0.645,4.671,15.888,0
0.566786121,3.404,81.8,0.79,3678.65,1984.0,5603.0,0.846,4.556,15.768,0
0.56679797,4.503,72.6,0.65,2467.38,1799.0,5230.0,0.777,4.594,15.877,0
0.566802891,1.861,49.2,1.29,22107.66,3111.0,6487.0,1.748,4.08,12.982,0
1.01884975,3.233,30.9,0.47,2238.64,1754.0,6068.0,0.829,4.568,13.948,0
32.440339204,4.50984,287600.0,44.56,9.52,448.0,5081.0,0.696,4.578,15.854,0
0.552141897,4.985,105.6,10.04,5602.43,2206.0,5952.0,0.904,4.486,13.866,0
2.62387291,4.61248,232470.0,74.23,2430.91,1790.0,6728.0,1.46,4.206,13.7,0
0.75509861,2.6423,60334.0,60.74,7285.15,2359.0,6038.0,1.213,4.206,13.441,0
3.671661096,4.29947,129240.0,105.82,3539.43,1967.0,7343.0,1.94,4.02,12.814,0
22.673145675,6.6324,65411.0,30.92,51.67,684.0,5619.0,1.153,4.269,14.274,0
0.50948306,3.14,74.6,1.22,19778.63,3024.0,6344.0,1.39,4.091,13.545,0
17.329965871,8.43812,252720.0,42.58,21.34,548.0,5079.0,0.683,4.588,15.2,0
1.890227354,3.855,112260.0,42.05,551.66,1236.0,5356.0,0.78,4.589,15.569,0
1.387206724,3.82527,151430.0,103.41,11126.98,2619.0,7207.0,1.894,4.06,11.658,0
1.38718209,2.595,45.5,0.68,2011.41,1707.0,6122.0,0.996,4.471,14.718,0
35.026564845,2.90121,120250.0,34.88,13.56,489.0,5546.0,0.81,4.575,15.496,0
3.138580493,4.16343,233340.0,59.24,635.61,1281.0,5593.0,1.083,4.311,13.63,0
581.0723,15.81,1364.2,161858.0,39.36,639.0,5026.0,16.891,2.504,12.282,0
3.50474265,8.2852,88625.0,200.24,12355.55,2689.0,7624.0,3.682,3.622,10.862,0
2.14344093,3.9741,133320.0,28.69,269.48,1033.0,4817.0,0.7,4.624,14.945,0
9.058487716,4.14334,127970.0,20.51,21.15,547.0,4340.0,0.573,4.671,15.507,0
2.856085147,4.5776,173840.0,88.52,2164.0,1739.0,6604.0,1.526,4.178,14.045,0
0.876941133,1.296,73.5,0.85,3332.14,1938.0,6018.0,0.975,4.485,14.978,0
39.238141571,6.07183,439210.0,90.93,43.69,656.0,6599.0,1.234,4.35,12.153,0
53.7406575,47.2475,116720.0,25.44,5.93,398.0,5288.0,0.737,4.577,13.756,0
7.436016459,4.16284,106530.0,31.39,207.61,968.0,6214.0,0.933,4.501,14.546,0
0.750737313,1.712,38.8,0.48,1558.69,1603.0,5151.0,0.761,4.602,12.306,0
14.361021578,13.2895,459880.0,45.9,29.44,594.0,5229.0,0.668,4.607,14.419,0
2.570431263,5.49699,76826.0,50.18,936.9,1411.0,6244.0,0.971,4.473,13.43,0
6.64024496,6.03491,224330.0,74.4,364.44,1114.0,6085.0,1.215,4.293,13.881,0
14.844240386,6.83577,83412.0,28.97,101.98,810.0,6161.0,0.988,4.367,14.415,0
4.42158021,10.4532,61032.0,188.89,10243.23,2565.0,8026.0,3.461,3.65,11.425,0
25.321698729,4.45367,119590.0,56.62,43.39,655.0,6109.0,1.029,4.455,15.128,0
37.878483588,10.5972,222230.0,46.42,15.19,503.0,5985.0,0.758,4.603,13.265,0
10.116144515,2.70314,58144.0,17.21,21.56,549.0,4717.0,0.519,4.737,15.52,0
0.684496369,2.263,28.4,1.12,17099.5,2913.0,5800.0,2.053,3.866,13.181,0
1.953285321,1.67598,1520.3,151.56,17363.68,2927.0,6450.0,3.928,3.501,13.077,0
1.012174295,4.6617,323030.0,114.4,13215.77,2737.0,6987.0,1.716,4.096,14.712,0
346.36642,14.94,148.2,1.57,2.3,314.0,6327.0,1.259,4.276,11.899,0
0.892061734,2.24307,75590.0,46.75,2090.54,1724.0,5561.0,0.855,4.512,13.815,0
3.471399214,5.07707,92285.0,89.62,1390.76,1558.0,6026.0,1.689,4.101,12.161,0
4.176929219,5.2003,70355.0,31.35,183.08,938.0,5462.0,0.708,4.628,15.22,0
0.823014905,3.5426,850.5,22.17,1136.75,1482.0,4975.0,0.724,4.614,14.221,0
0.796815149,1.0727,55.9,10.23,212663.45,5480.0,4897.0,13.499,2.464,11.971,0
26.951237675,8.27486,86749.0,146.33,324.38,1082.0,6675.0,2.747,3.748,11.957,0
18.11208877,6.7828,116630.0,96.62,307.27,1068.0,7323.0,1.722,4.167,13.627,0
4.408295716,3.62479,37964.0,35.68,186.23,942.0,5496.0,0.743,4.607,14.984,0
8.665259912,3.1088,1840.6,82.42,852.84,1378.0,6071.0,2.389,3.796,13.852,0
4.726086185,4.39793,181820.0,41.38,267.96,1032.0,5873.0,0.863,4.547,15.181,0
8.643550046,3.1273,67299.0,38.21,87.16,779.0,5679.0,0.747,4.605,15.414,0
1.51945182,2.95,13.7,0.5,3080.82,1901.0,6168.0,1.307,4.25,12.585,0
0.759755409,2.734,70.0,0.91,4773.08,2121.0,6090.0,1.071,4.447,15.259,0
5.082523739,5.04732,276280.0,61.88,606.33,1266.0,6507.0,1.145,4.343,13.508,0
1.02547271,1.996,27.0,0.94,11800.82,2657.0,6862.0,1.712,4.114,12.407,0
1.025465924,3.71841,152680.0,106.84,12744.17,2710.0,6700.0,1.883,4.041,13.821,0
74.985292949,6.23451,105350.0,49.22,7.69,425.0,5955.0,0.91,4.52,14.851,0
25.762056721,14.8694,447720.0,74.87,31.48,604.0,5539.0,1.027,4.393,14.231,0
1.195516859,6.17216,513810.0,75.54,2045.19,1715.0,5780.0,1.0,4.438,13.908,0
1.995728294,6.43532,251880.0,45.2,928.82,1409.0,5807.0,0.861,4.455,13.748,0
10.768391927,12.5252,107380.0,52.8,209.25,970.0,5226.0,1.643,3.97,12.88,0
0.733724504,2.208,45.9,0.96,10830.96,2601.0,6175.0,1.405,4.099,13.436,0
5.08840787,4.77204,386680.0,55.3,181.75,937.0,5618.0,0.791,4.583,15.353,0
18.527824075,5.88678,76231.0,64.66,322.19,1080.0,6154.0,2.321,3.793,12.893,0
12.155241119,6.84353,85532.0,34.62,91.2,788.0,5761.0,0.932,4.413,13.964,0
4.48559215,0.8161,2265.0,0.95,4.2,365.0,3236.0,0.193,5.097,15.737,1
0.566789763,4.008,25.4,0.4,3662.84,1984.0,5799.0,0.758,4.6,13.767,0
0.566811926,4.181,82.6,0.91,6584.06,2293.0,6165.0,0.942,4.474,15.444,0
2.525386934,3.71613,124880.0,67.24,1982.55,1701.0,6826.0,1.233,4.337,14.34,0
0.566801506,1.738,29.5,0.62,10156.53,2557.0,6398.0,1.111,4.358,11.656,0
0.566803738,1.8481,100.6,1.13,8516.13,2450.0,6300.0,1.057,4.404,14.313,0
1.69421771,4.161,91.1,0.74,621.89,1274.0,5402.0,0.717,4.591,15.041,0
2.739477089,3.18229,32096.0,50.48,1120.19,1475.0,6469.0,1.056,4.431,13.636,0
1.307761491,2.22271,13941.0,29.17,671.75,1298.0,5112.0,0.673,4.596,14.932,0
4.028671454,8.12253,113970.0,52.42,1169.87,1492.0,6327.0,1.528,4.168,13.775,0
2.30118753,7.8216,87537.0,140.23,14194.09,2783.0,7970.0,2.652,3.871,13.489,0
0.449249224,4.7565,419440.0,95.83,17801.78,2941.0,6338.0,1.299,4.239,15.282,0
0.687004402,3.829,93.7,2.89,36888.8,3535.0,6240.0,2.803,3.684,13.316,0
0.91839938,4.479,152.1,1.0,1389.28,1558.0,5222.0,0.795,4.556,15.908,0
0.94356284,5.721,13.4,0.76,23945.42,3176.0,7693.0,1.984,4.083,12.749,0
2.243569483,4.14769,66328.0,21.11,817.05,1364.0,6081.0,0.801,4.526,14.965,0
8.258181993,3.9122,311860.0,58.19,101.33,809.0,5306.0,0.888,4.445,13.448,0
1.81139053,8.64,77.5,14.47,1092.69,1466.0,5941.0,0.911,4.519,15.372,0
7.09520543,3.69044,232680.0,50.23,103.28,813.0,5481.0,0.778,4.592,15.137,0
0.651731691,2.4602,20524.0,71.9,10815.86,2604.0,5791.0,1.472,4.052,13.879,0
0.50818743,3.433,54.9,1.26,27312.92,3274.0,7141.0,1.56,4.243,13.313,0
40.069674617,9.3564,41865.0,27.38,28.2,588.0,5911.0,1.207,4.321,14.458,0
55.884827,2.283,497.6,2.11,8.7,438.0,5668.0,0.868,4.545,15.873,0
3.75938475,1.188,133.1,3.1,1868.97,1677.0,4976.0,2.638,3.534,12.917,0
10.6840477,3.515,81901.0,26.43,9.21,444.0,3887.0,0.523,4.743,15.774,0
10.67459836,3.82706,16676.0,68.58,325.55,1083.0,6496.0,1.485,4.212,10.81,0
2.305097141,1.9378,5880.0,89.22,13581.41,2753.0,8851.0,2.178,4.085,13.866,0
0.974477904,2.69834,8846.9,618.37,172916.96,5205.0,5210.0,15.004,2.631,10.282,0
18.525917446,5.9056,455660.0,64.42,34.58,618.0,5492.0,0.887,4.533,15.124,0
0.502454299,2.31547,37454.0,43.95,7025.25,2336.0,6134.0,0.901,4.498,13.532,0
27.308150159,4.43906,388000.0,47.06,17.75,523.0,5541.0,0.739,4.574,15.529,0
1.262742487,1.7433,15911.0,134.45,9925.41,2548.0,5273.0,3.15,3.621,13.573,0
1.222127938,2.2613,2486.5,30.32,1107.41,1470.0,5157.0,0.87,4.465,14.73,0
8.627475562,4.65505,36784.0,188.55,1031.92,1446.0,5146.0,4.063,3.475,13.835,0
0.589753355,0.606,216.0,1.03,2262.14,1760.0,5414.0,0.678,4.648,15.832,0
2.751566365,5.2403,72609.0,42.98,445.35,1171.0,5461.0,0.861,4.497,15.311,0
0.760935268,2.77023,370600.0,35.68,640.66,1285.0,4675.0,0.511,4.74,12.402,0
1.33258772,5.187,70.8,1.13,2625.26,1825.0,5576.0,1.289,4.201,15.276,0
1.353414369,13.416,610.2,216.31,40561.5,3617.0,4850.0,8.586,2.865,12.318,0
2.9590637,28.81,23.6,0.65,1415.74,1564.0,6192.0,1.322,4.195,12.913,0
1.806631432,1.102,217.5,1.05,297.98,1059.0,4606.0,0.699,4.591,15.278,0
15.066491533,6.2852,106050.0,88.56,177.96,932.0,5751.0,1.626,4.028,14.213,0
1.831829703,7.289,40509.0,49.38,4410.65,2078.0,5269.0,2.183,3.667,13.061,0
0.738527259,1.2174,422.9,49.08,18549.81,2978.0,5869.0,2.313,3.825,12.997,0
0.89627093,2.2033,66994.0,43.47,2129.33,1733.0,5551.0,0.861,4.493,15.261,0
1.06100327,1.675,95.9,0.94,2443.69,1793.0,5966.0,0.961,4.493,15.14,0
0.922030594,4.367,13859.0,49.63,5474.27,2194.0,6484.0,1.153,4.386,14.351,0
611.09299,15.22,270.0,1.53,0.51,215.0,6032.0,0.929,4.508,13.604,0
24.714790706,5.06776,208730.0,112.24,155.67,901.0,6300.0,1.862,3.982,12.526,0
1.161947482,4.46886,129900.0,68.69,5300.4,2174.0,6225.0,1.457,4.204,13.14,0
0.607191908,1.30166,17369.0,12.44,2251.28,1759.0,5370.0,0.671,4.598,15.428,0
2.2502073,2.203,260.1,19.94,41377.92,3637.0,4507.0,12.787,2.391,11.946,0
0.648775795,4.34648,108820.0,41.58,2038.54,1714.0,5143.0,0.776,4.559,10.201,0
4.132521615,12.4949,156250.0,93.1,1660.29,1628.0,6567.0,1.636,4.045,13.894,0
410.88527,24.1,2059.6,200346.0,84.63,774.0,5015.0,18.489,2.34,12.962,0
0.938905082,5.00453,358890.0,205.64,79148.54,4281.0,8615.0,3.003,3.784,13.613,0
0.93891532,2.134,39.1,1.13,11944.88,2667.0,6534.0,1.797,4.074,13.91,0
16.294213708,6.01687,174010.0,68.05,176.22,929.0,6237.0,1.508,4.145,14.203,0
11.02520205,12.8097,429760.0,164.02,663.18,1294.0,6047.0,2.3,3.724,12.113,0
10.819169459,5.50262,437140.0,67.76,123.51,850.0,5955.0,0.991,4.429,14.342,0
2.680514453,3.21178,195750.0,48.86,989.89,1431.0,6038.0,1.076,4.356,14.746,0
1.053573674,1.70116,3063.0,299.87,81969.77,4319.0,5838.0,7.385,3.038,12.97,0
0.970085646,1.129,153.0,18.65,162048.58,5119.0,4555.0,15.63,2.346,12.026,0
63.52017525,17.1759,32548.0,77.1,72.92,745.0,4938.0,4.33,3.388,14.985,0
11.300987626,10.5199,325700.0,97.12,254.84,1019.0,6143.0,1.448,4.165,13.203,0
2.182515126,6.8413,114930.0,128.15,12627.67,2703.0,8051.0,2.347,3.966,13.419,0
2.659418888,6.98414,305230.0,61.52,789.69,1352.0,6156.0,0.932,4.5,14.905,0
2.31610674,3.347,33.6,0.7,1393.98,1559.0,6025.0,1.193,4.3,13.608,0
0.948683571,1.676,150.9,1.12,1815.32,1665.0,5576.0,0.852,4.556,15.8,0
1.65546056,3.52,125.1,0.9,743.75,1331.0,5438.0,0.82,4.574,15.876,0
1.655472351,5.09197,174200.0,125.25,9914.08,2546.0,6725.0,2.171,3.86,11.471,0
1.759276227,3.19585,32091.0,40.79,2828.82,1861.0,6656.0,1.232,4.351,12.984,0
1.09206792,1.646,105.9,0.74,715.46,1320.0,4856.0,0.728,4.609,15.924,0
1.613014741,4.39594,152120.0,157.33,23173.2,3145.0,7832.0,2.779,3.836,12.146,0
6.2089181,2.292,1664.0,9.2,853.5,1378.0,5548.0,2.113,3.797,16.984,0
0.77996263,3.369,25.7,0.83,10919.82,2607.0,6002.0,1.629,4.032,13.417,0
18.646323091,8.853,231000.0,213.31,480.54,1194.0,5786.0,3.478,3.542,13.729,0
3.6673005,3.373,144.9,0.62,36.42,627.0,3823.0,0.519,4.729,15.826,0
3.044771557,11.0593,487820.0,231.93,14849.39,2816.0,8199.0,3.163,3.747,12.146,0
0.773144492,4.05643,215960.0,107.13,15791.97,2860.0,6413.0,1.91,4.038,13.833,0
2.66811113,22.49,48.3,1.53,2439.28,1792.0,6593.0,1.561,4.164,13.688,0
50.440285363,12.2001,85309.0,51.5,48.36,673.0,6225.0,1.646,4.039,12.009,0
3.255385289,5.9498,158910.0,40.58,550.68,1236.0,5806.0,0.975,4.425,15.091,0
7.4185369,1.451,14.7,0.81,3511.86,1963.0,9763.0,2.045,4.179,11.364,0
15.68434493,44.463,791.6,56.23,393.14,1136.0,6407.0,2.191,3.888,13.102,0
5.357409918,4.28582,199160.0,124.05,1172.13,1492.0,5768.0,2.057,3.809,13.166,0
1.400991827,4.8798,64104.0,98.13,8795.37,2468.0,6706.0,1.924,4.026,11.244,0
1.34062901,3.076,69.5,0.82,1876.57,1678.0,6045.0,0.955,4.494,15.13,0
7.448375935,4.23892,152670.0,34.37,136.18,871.0,5636.0,0.867,4.489,15.178,0
0.533628226,5.772,81.8,2.41,53849.23,3885.0,7163.0,2.177,3.906,11.299,0
0.678137665,1.00718,885.0,30.37,6364.7,2274.0,6429.0,0.942,4.449,14.291,0
2.069415479,5.71941,16188.0,55.45,2310.53,1768.0,6640.0,1.25,4.343,13.681,0
