period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,Name,StarID
30.1329298,5.172,1015.8,3.14,19.55,536.0,5527.0,0.866,4.488,15.223,1,K00907.02,8247638
4.79090809,2.603,251.3,1.36,227.24,990.0,5527.0,0.866,4.488,15.223,1,K00907.03,8247638
31.71981013,4.819,363.4,3.09,71.97,743.0,5869.0,1.626,4.024,12.935,1,K00124.02,11086270
99.6415962,4.448,952.5,2.64,3.97,360.0,5527.0,0.866,4.488,15.223,1,K00907.04,8247638
4.708326451,3.16114,7912.7,10.6,431.02,1162.0,5560.0,1.21,4.246,15.113,1,K00908.01,8255887
16.37198661,3.8449,4147.6,540.37,8.71,438.0,4187.0,0.592,4.656,15.654,0,K00909.01,8256049
5.392026903,2.9804,1151.4,2.68,123.33,850.0,5198.0,0.801,4.589,15.651,1,K00910.01,8414716
6.491682808,4.301,7163.3,9.66,301.54,1062.0,6123.0,1.107,4.413,15.649,1,K00929.01,9141746
3.044770796,10.0134,1695.0,24.54,317.36,1076.0,5525.0,0.753,4.603,15.621,0,K00930.01,9159275
3.855603916,3.2179,16653.0,13.61,508.65,1212.0,6033.0,1.046,4.46,15.272,1,K00931.01,9166862
3.855599139,3.183,1030.9,3.57,425.74,1158.0,5936.0,0.965,4.501,15.054,0,K00932.01,9166870
38.47876629,5.04169,23530.0,13.26,13.01,484.0,5510.0,0.879,4.539,13.779,1,K00125.01,11449844
37.601661282,8.30604,59130.0,27.22,31.86,606.0,6140.0,1.096,4.354,15.505,0,K00915.01,8605074
3.314947362,1.8007,1398.2,3.94,421.03,1155.0,5609.0,0.944,4.481,15.142,1,K00916.01,8628973
6.71969089,3.0231,969.7,4.37,194.18,952.0,5931.0,0.866,4.479,15.172,0,K00917.01,8655354
39.6431552,6.5292,15664.0,10.98,11.74,472.0,5231.0,0.9,4.455,15.011,1,K00918.01,8672910
51.42598578,16.9422,66068.0,29.66,21.4,549.0,6257.0,1.147,4.41,15.631,0,K00919.01,8686150
21.80451611,3.4097,1144.9,2.6,20.48,543.0,5481.0,0.708,4.629,15.067,1,K00920.01,8689031
10.28194593,3.4366,1110.7,2.53,50.6,680.0,5196.0,0.775,4.593,15.532,1,K00921.01,8689373
18.11993039,4.2309,1506.9,2.95,23.77,563.0,5196.0,0.775,4.593,15.532,1,K00921.02,8689373
3.78402867,1.9012,426.1,1.7,191.78,949.0,5196.0,0.775,4.593,15.532,1,K00921.03,8689373
5.15448142,3.228,697.5,2.94,204.1,964.0,5431.0,0.884,4.457,15.365,1,K00922.01,8826878
33.80364366,11.4813,13494.0,20.7,72.71,745.0,5855.0,1.796,3.999,13.109,0,K00126.01,5897826
5.743469797,3.4412,1240.2,3.13,219.95,982.0,5897.0,0.891,4.531,15.543,1,K00923.01,8883593
19.974485239,4.23479,40293.0,26.56,56.84,700.0,6108.0,0.997,4.471,15.217,0,K00925.01,9016295
3.166353562,3.3129,1473.4,3.82,621.92,1273.0,6007.0,0.998,4.47,15.603,1,K00926.01,9077124
23.899634407,3.81881,20953.0,44.04,42.8,652.0,6192.0,0.924,4.503,15.453,0,K00927.01,9097120
3.388012244,2.6849,280.1,2.11,705.93,1315.0,5553.0,1.25,4.221,15.065,1,K00939.01,9466668
5.83909761,3.1915,273.6,2.06,341.48,1097.0,5553.0,1.25,4.221,15.065,1,K00939.02,9466668
1.620467654,2.1888,159.6,1.57,1893.42,1681.0,5553.0,1.25,4.221,15.065,1,K00939.03,9466668
10.6816951,3.605,307.8,2.3,152.75,897.0,5553.0,1.25,4.221,15.065,1,K00939.04,9466668
6.104849417,4.6912,2090.3,3.18,89.25,784.0,5085.0,0.712,4.584,15.017,1,K00940.01,9479273
3.578780566,2.91089,11382.0,10.43,406.6,1145.0,5524.0,0.994,4.421,13.938,1,K00127.01,8359498
3.187067566,3.119,1037.4,23.88,319.76,1079.0,5450.0,0.811,4.552,15.653,0,K00933.01,9171801
5.826657508,2.9183,1539.1,4.09,248.57,1013.0,5561.0,1.06,4.362,15.843,1,K00934.01,9334289
12.41216347,3.739,611.3,2.58,90.65,787.0,5561.0,1.06,4.362,15.843,1,K00934.02,9334289
18.74649011,3.895,796.8,3.05,52.38,686.0,5561.0,1.06,4.362,15.843,1,K00934.03,9334289
20.86021229,5.1937,1910.5,5.5,87.76,781.0,6035.0,1.257,4.22,15.237,1,K00935.01,9347899
42.63427848,6.1998,1719.3,5.22,33.82,615.0,6035.0,1.257,4.22,15.237,1,K00935.02,9347899
87.6476068,8.871,1009.6,4.0,12.94,484.0,6035.0,1.257,4.22,15.237,1,K00935.03,9347899
9.467821474,2.4327,2237.0,2.13,6.47,407.0,3582.0,0.458,4.807,15.073,1,K00936.01,9388479
0.893040969,1.0981,741.7,1.24,151.14,893.0,3582.0,0.458,4.807,15.073,1,K00936.02,9388479
4.942783419,3.25346,11145.0,10.62,244.42,1008.0,5514.0,0.978,4.459,13.758,1,K00128.01,11359879
20.83426731,4.0454,988.4,2.74,29.62,595.0,5537.0,0.88,4.549,15.412,1,K00937.01,9406990
9.94602357,3.3862,994.5,3.12,100.34,807.0,5344.0,1.013,4.365,15.596,1,K00938.01,9415172
1.04562195,1.8955,213.0,1.45,2031.84,1710.0,5344.0,1.013,4.365,15.596,1,K00938.02,9415172
5.71462396,2.336,297.8,1.78,210.16,971.0,5344.0,1.013,4.365,15.596,1,K00938.03,9415172
102.9641952,15.735,1896.7,39.0,95.4,797.0,5047.0,7.119,3.066,13.608,0,K00145.01,9904059
8.14515981,5.073,446.8,3.43,287.91,1050.0,5896.0,1.24,4.197,14.925,1,K01102.02,3231341
18.9985279,4.529,430.7,43.17,93.03,792.0,5896.0,1.24,4.197,14.925,1,K01102.03,3231341
4.24439049,3.282,174.0,2.07,686.99,1305.0,5896.0,1.24,4.197,14.925,1,K01102.04,3231341
28.5742692,4.9427,824.9,2.32,19.83,538.0,5551.0,0.812,4.508,13.771,1,K00150.02,7626506
7.34373964,1.1784,574.4,1.84,117.5,839.0,5757.0,0.762,4.597,14.657,1,K01170.01,10482160
0.445277068,3.539,186.7,35.74,10177.11,2562.0,6167.0,1.064,4.444,15.343,0,K01171.01,10485069
0.379463865,0.86896,1973.3,59.56,19256.81,3000.0,5075.0,1.783,3.892,13.787,0,K00966.01,3233043
9.88047978,2.78458,18541.0,23.6,129.45,860.0,6113.0,0.917,4.512,15.212,0,K00967.01,6579806
4.6484156,38.1939,128.4,5.06,6152.88,2259.0,6980.0,3.482,3.577,10.963,0,K00968.01,3560301
17.512014768,1.8248,4511.7,13.66,98.77,804.0,6224.0,1.132,4.33,12.336,0,K00969.01,4044005
0.525154153,2.1441,747.5,23.61,4391.51,2073.0,5582.0,0.846,4.497,15.058,0,K01044.01,5802246
1.303861044,4.0541,598.2,27.85,1595.19,1610.0,5758.0,0.902,4.475,13.555,0,K01045.01,6066403
2.55549176,9.083,113.8,23.35,701.68,1312.0,5948.0,0.901,4.508,14.554,0,K01047.01,5988031
2.947376671,2.0911,433.2,403.59,7903.84,2404.0,8090.0,2.234,4.002,10.47,0,K00014.01,7684873
224.7789355,11.1899,3487.5,7.67,2.92,333.0,5873.0,1.235,4.293,13.492,1,K00139.01,8559644
0.890110752,0.8774,321.5,1.25,838.42,1372.0,4768.0,0.711,4.628,15.723,0,K01104.01,2851100
5.76573396,2.924,248.0,7.47,3518.78,1964.0,5772.0,4.434,3.364,14.313,0,K01105.01,3130300
7.42608123,3.6379,443.3,2.47,273.78,1037.0,6049.0,1.176,4.353,14.818,1,K01106.01,3240158
15.9868932,4.158,178.5,1.62,98.51,803.0,6049.0,1.176,4.353,14.818,1,K01106.02,3240158
0.73094589,4.32,250.2,17.12,3248.17,1922.0,5901.0,0.848,4.553,15.401,0,K01107.01,3228959
18.92537246,3.9835,640.9,13.92,443.58,1171.0,4941.0,4.885,3.317,14.604,1,K01108.01,3218908
0.933749106,4.256,186.2,3.22,15822.49,2863.0,6215.0,2.188,3.849,13.079,0,K01172.01,10341913
2.037440623,3.442,118.6,1.19,1448.05,1572.0,6253.0,1.015,4.415,14.187,0,K01173.01,10480921
31.5925809,13.566,145.1,1.78,53.09,688.0,5676.0,1.487,4.1,13.29,1,K01175.01,10350571
17.157236,11.284,110.4,1.55,119.87,844.0,5676.0,1.487,4.1,13.29,1,K01175.02,10350571
1.97376085,1.82542,30222.0,8.78,76.1,753.0,3807.0,0.503,4.762,15.715,1,K01176.01,3749365
4.618767792,5.9957,4399.1,7.48,442.78,1170.0,6013.0,1.033,4.381,13.652,0,K00133.01,11673674
2.785821236,3.5599,68.9,1.69,2388.98,1784.0,6202.0,1.733,4.026,8.224,1,K00975.01,3632418
52.56901867,6.7507,26900.0,78.54,69.62,737.0,7240.0,1.717,4.178,9.729,0,K00976.01,3441784
3.411758679,3.158,570.6,14.71,51.85,684.0,3995.0,0.561,4.71,15.258,0,K01048.01,5820218
0.525426427,1.0801,324.6,1.45,4349.62,2069.0,5791.0,0.802,4.575,14.797,0,K01049.01,5876368
1.269091415,1.4647,340.9,1.41,740.47,1331.0,5041.0,0.766,4.576,13.999,1,K01050.01,5809890
2.853133997,1.465,277.1,1.36,251.77,1016.0,5041.0,0.766,4.576,13.999,1,K01050.02,5809890
6.79685353,3.1702,393.1,2.01,222.91,985.0,6061.0,0.97,4.486,15.391,1,K01051.01,6131236
8.667822346,4.9658,2121.9,67.37,681.39,1303.0,6266.0,1.889,3.923,13.03,0,K00146.01,9048161
1.475323222,2.3155,154.9,5.88,13331.51,2740.0,4941.0,4.885,3.317,14.604,1,K01108.02,3218908
4.15246118,2.5755,223.4,7.62,3354.56,1941.0,4941.0,4.885,3.317,14.604,1,K01108.03,3218908
8.7348852,4.49,270.7,1.59,148.62,890.0,5982.0,0.96,4.493,14.794,1,K01110.01,2837111
10.26547688,3.733,399.6,1.81,83.13,770.0,5699.0,0.853,4.553,15.212,0,K01111.01,3120276
3.305577989,2.5903,17971.0,25.89,263.55,1027.0,5534.0,0.707,4.629,15.537,0,K01177.01,3547091
4.800653901,9.0419,15304.0,16.91,778.45,1347.0,6715.0,1.241,4.347,13.32,0,K01178.01,3869825
15.06649901,5.9885,36348.0,56.44,177.96,932.0,5751.0,1.626,4.028,13.855,0,K01179.01,3655332
34.82008158,11.1711,18848.0,11.36,10.49,459.0,5114.0,0.784,4.522,15.187,0,K01180.01,4042026
0.651784374,2.0141,2779.3,33.65,4500.59,2090.0,5555.0,1.061,4.375,14.997,0,K01181.01,3344419
1.353771892,7.012,1349.1,430.99,136609.48,4903.0,4283.0,15.76,2.012,10.523,0,K00977.01,11192141
18.95491633,24.249,867.5,71.39,397.48,1139.0,6362.0,2.534,3.761,10.988,0,K00978.01,11494130
4.348866254,3.2797,625.6,2436.69,401588.95,6421.0,3598.0,101.451,0.65,10.68,0,K00979.01,5648449
47.93094546,2.6897,2144.4,68.02,158.41,905.0,8214.0,1.938,4.104,10.376,0,K00980.01,12167361
3.99751422,3.686,32.8,2.98,5563.95,2203.0,5066.0,5.324,3.122,10.733,0,K00981.01,8607720
1.592633181,5.5605,633.1,1.56,290.51,1053.0,4506.0,0.651,4.626,15.47,0,K00982.01,1433962
67.5923754,12.249,4158.1,12.1,28.2,588.0,6038.0,1.744,4.082,13.675,1,K00134.01,9032900
17.02902786,4.645,568.9,2.54,76.66,755.0,5839.0,1.067,4.327,15.381,1,K01052.01,5956342
6.84619236,3.529,246.8,1.67,258.41,1022.0,5839.0,1.067,4.327,15.381,1,K01052.02,5956342
67.8321638,7.358,507.8,2.39,12.14,476.0,5839.0,1.067,4.327,15.381,1,K01052.03,5956342
43.1312147,3.198,447.8,2.39,22.21,554.0,5839.0,1.067,4.327,15.381,1,K01052.04,5956342
1.224866441,1.7086,196.0,1.54,2174.33,1741.0,5553.0,1.107,4.32,15.376,1,K01053.01,5956656
37.8102649,8.733,570.3,2.33,24.27,566.0,6085.0,0.973,4.451,14.633,1,K01112.01,3109930
25.93406406,4.6142,414.5,2.48,55.1,695.0,5952.0,1.225,4.287,13.703,1,K01113.01,2854914
83.4463485,6.536,503.0,2.73,11.59,471.0,5952.0,1.225,4.287,13.703,1,K01113.02,2854914
7.04710032,2.926,400.9,25.2,223.84,986.0,5766.0,1.068,4.363,14.928,0,K01114.01,3337425
12.99204853,6.0175,270.6,2.03,132.94,866.0,5765.0,1.242,4.236,13.974,1,K01115.01,3116412
11.11620211,4.211,4843.9,8.96,125.21,853.0,6122.0,0.996,4.471,15.38,0,K01182.01,3865567
1.922861499,3.5734,1916.2,5.09,884.12,1392.0,5778.0,0.911,4.531,14.942,0,K01183.01,3544689
0.635445336,1.8592,2547.4,19.0,451.42,1177.0,3920.0,0.55,4.7,15.432,0,K01184.01,4037164
1.665784138,1.8946,2006.2,97.27,11424.49,2636.0,6261.0,2.789,3.686,11.84,0,K01185.01,3443790
55.6639167,23.546,3414.4,34.14,8.38,434.0,5587.0,0.853,4.528,15.593,0,K01186.01,3966912
52.09081627,8.6388,2894.1,7.14,29.07,592.0,6198.0,1.324,4.237,13.914,1,K00152.01,8394721
7.1548608,7.694,780.4,7.41,1141.57,1482.0,7443.0,1.739,4.166,12.616,0,K00983.01,11607193
4.28746668,1.5693,790.1,2.29,186.31,942.0,5296.0,0.815,4.576,11.631,1,K00984.01,1161345
2.002779769,2.231,260.5,1.42,696.4,1311.0,5346.0,0.892,4.44,14.606,0,K00985.01,10227501
8.18739443,3.0472,517.6,1.92,88.36,782.0,5251.0,0.849,4.494,14.138,1,K00986.01,2854698
76.0498163,7.158,445.9,1.75,4.53,372.0,5251.0,0.849,4.494,14.138,1,K00986.02,2854698
3.341799486,2.9254,178.2,1.67,798.41,1356.0,5873.0,1.235,4.293,13.492,1,K00139.02,8559644
3.3226948,3.568,78.7,15.33,52428.3,3859.0,5234.0,16.959,2.41,11.899,0,K01054.01,6032981
36.97708808,4.737,1269.9,38.6,31.08,602.0,5589.0,1.239,4.193,13.698,0,K01055.01,5866099
1.851409163,10.232,232.5,20.42,5090.14,2154.0,7117.0,1.469,4.176,13.473,0,K01056.01,5964985
1.303859704,2.8239,36.7,0.98,7759.2,2393.0,6802.0,1.521,4.103,11.558,0,K01057.01,6066416
145.5624926,5.4126,2931.6,40.15,5.33,387.0,6148.0,1.095,4.346,13.884,0,K00147.01,1996679
3.749105745,1.9826,182.6,1.68,428.25,1160.0,5751.0,0.983,4.447,13.333,1,K01116.01,2849805
11.08956602,6.2877,148.1,3.51,965.62,1422.0,6353.0,2.867,3.698,12.808,1,K01117.01,3114811
7.24476126,2.3145,58.0,0.65,116.02,837.0,5370.0,0.874,4.494,11.157,0,K01119.01,3003992
8.70798309,2.4904,1419.6,2.01,20.59,543.0,4362.0,0.554,4.722,15.842,1,K01194.01,3554031
4.17634276,2.335,531.5,1.23,54.8,694.0,4362.0,0.554,4.722,15.842,1,K01194.03,3554031
27.40229859,6.8491,747.5,3.63,68.46,734.0,6198.0,1.324,4.237,13.914,1,K00152.02,8394721
3.179267286,1.0246,200.9,1.21,347.01,1101.0,5511.0,0.857,4.554,12.55,1,K00987.01,7295235
10.38122447,2.715,801.5,2.18,48.37,672.0,5095.0,0.78,4.566,13.562,1,K00988.01,2302548
24.5709023,3.587,764.2,2.82,15.33,505.0,5095.0,0.78,4.566,13.562,1,K00988.02,2302548
81.221876,4.1135,9883.0,16.59,5.2,385.0,5619.0,0.874,4.536,15.488,0,K00989.01,10743597
0.817026268,2.0799,1145.5,2.92,2386.13,1784.0,5619.0,0.874,4.536,15.488,0,K00989.02,10743597
3.024092505,2.8021,7765.0,12.14,1162.54,1489.0,6063.0,1.358,4.261,13.958,1,K00135.01,9818381
5.670155713,0.9361,536.7,5.85,3.21,341.0,3337.0,0.183,5.126,13.783,0,K01058.01,6124941
1.022678654,1.3712,129.2,1.14,2138.47,1734.0,5366.0,1.02,4.363,14.803,1,K01059.01,6060203
12.10968709,6.3461,284.7,2.98,240.8,1005.0,6021.0,1.458,4.093,14.348,1,K01060.01,5880320
4.75796103,4.66,124.5,1.7,835.65,1372.0,6021.0,1.458,4.093,14.348,1,K01060.02,5880320
20.4972755,8.536,242.9,2.96,119.42,843.0,6021.0,1.458,4.093,14.348,1,K01060.03,5880320
13.55480534,2.288,48.3,0.62,50.41,679.0,5370.0,0.874,4.494,11.157,0,K01119.02,3003992
29.74454668,23.2842,66894.0,20.06,10.1,455.0,4889.0,0.788,4.569,11.753,0,K01120.01,6307537
14.15402428,4.47001,61625.0,53.25,86.13,777.0,5850.0,1.037,4.404,12.932,0,K01121.01,6359798
0.844786082,3.5289,2468.5,35.27,2846.03,1864.0,5705.0,0.915,4.452,15.363,0,K01122.01,6311681
0.848483947,1.4451,1907.4,32.11,3117.82,1908.0,5941.0,0.936,4.504,15.323,0,K01123.01,6365321
11.99097576,5.7401,2124.3,37.47,141.63,880.0,6110.0,1.072,4.352,14.977,0,K01124.01,6301035
53.5292702,5.668,1086.1,2.28,3.48,348.0,4736.0,0.708,4.624,14.887,1,K01199.01,3859079
0.393726813,2.95,564.6,24.17,12661.53,2705.0,6277.0,1.031,4.449,15.025,0,K01200.01,3557493
2.757584622,0.9267,563.1,1.01,33.79,615.0,3683.0,0.424,4.84,15.597,1,K01201.01,4061149
0.928310036,1.1899,376.2,1.16,365.72,1115.0,4109.0,0.602,4.672,15.854,1,K01202.01,3444588
13.48457668,5.0197,653.5,3.39,176.29,929.0,6198.0,1.324,4.237,13.914,1,K00152.03,8394721
31.8841473,6.122,910.0,3.7,23.82,563.0,5779.0,0.974,4.477,15.368,1,K01203.01,3962243
67.69213907,51.349,25457.0,175.98,448.21,1173.0,5355.0,10.703,2.754,10.7,0,K00990.01,10015516
12.06222962,2.0584,300.2,1.62,74.8,750.0,5547.0,0.933,4.451,13.581,1,K00991.01,10154388
9.93146307,5.678,398.6,2.41,177.83,931.0,5782.0,1.22,4.28,15.214,1,K00992.01,1432789
21.85362905,3.439,355.6,1.75,34.57,618.0,5830.0,0.876,4.54,14.246,1,K00993.01,1718189
8.19345065,5.234,115.4,1.74,405.75,1144.0,6021.0,1.458,4.093,14.348,1,K01060.04,5880320
19.97867,10.168,944.3,6.85,788.02,1351.0,9651.0,1.895,4.229,13.849,0,K00140.01,5130369
41.8059544,6.057,434.4,2.02,19.02,533.0,5907.0,0.973,4.445,14.502,1,K01061.01,6037187
15.45158184,2.406,85.3,2.02,643.83,1285.0,7839.0,2.069,4.08,11.798,0,K01062.01,6147122
89.698168533,5.5418,273110.0,102.08,22.33,554.0,6214.0,1.583,4.021,13.624,0,K01063.01,8257407
1.187352427,4.999,20703.0,67.35,6067.3,2251.0,6424.0,1.489,4.186,13.623,0,K01064.01,8218274
3.012476582,3.1424,1138.5,65.25,7471.65,2371.0,8601.0,2.031,4.137,12.403,0,K00015.01,3964562
4.77800306,2.7361,473.0,1.85,177.79,932.0,5192.0,0.873,4.489,13.04,1,K00148.01,5735762
7.814839231,3.0122,2010.3,5.33,156.74,903.0,5887.0,0.931,4.499,15.452,0,K01125.01,6292162
29.7452499,22.695,778.9,3.6,22.74,557.0,5334.0,1.004,4.372,15.259,0,K01126.01,6307521
5.32667299,3.4045,611.4,2.26,242.97,1007.0,5831.0,0.921,4.517,15.808,1,K01127.01,6359320
0.741057213,1.05299,1996.3,26.67,2128.29,1730.0,5496.0,0.776,4.592,14.489,0,K01187.01,3848972
2.988085455,3.68,802.8,21.81,348.05,1101.0,5497.0,0.809,4.577,15.381,0,K01188.01,3860441
2.783883492,2.4546,903.9,67.17,3304.55,1934.0,6028.0,2.147,3.835,14.216,0,K01189.01,3765771
0.393727296,3.02,903.5,23.05,5746.51,2216.0,5628.0,0.808,4.575,15.856,0,K01190.01,3557341
8.17242644,3.902,864.3,3.29,127.95,858.0,5705.0,0.905,4.499,15.24,1,K01191.01,3859628
13.0607936,3.215,236.6,1.45,68.66,734.0,5830.0,0.876,4.54,14.246,1,K00993.02,1718189
25.9518461,14.581,1058.5,22.32,17.37,521.0,5372.0,0.796,4.584,14.576,0,K00995.01,3858949
25.9518536,14.755,2017.9,24.6,14.09,494.0,5198.0,0.742,4.604,15.342,0,K00996.01,3858824
5.68628739,17.573,5559.7,4.5,297.81,1059.0,6052.0,0.956,4.442,14.378,0,K00997.01,2157247
15.663886949,2.4775,5144.4,27.36,298.77,1060.0,5996.0,2.221,3.901,13.439,0,K00136.01,7601633
4.020628573,4.4085,20901.0,16.94,543.92,1232.0,6210.0,1.033,4.45,15.472,0,K01065.01,8242681
185.02288222,4.87326,43547.0,49.82,4.89,379.0,6025.0,1.367,4.237,14.685,0,K01067.01,8246781
2.897432135,3.1793,1223.7,14.35,5240.0,2170.0,5970.0,2.994,3.619,15.036,0,K01068.01,8264070
8.70420525,2.9385,1074.9,2.86,74.13,748.0,5074.0,0.863,4.474,15.07,1,K01069.01,8222813
8.1280933,3.727,224.1,1.39,138.51,875.0,5831.0,0.921,4.517,15.808,1,K01127.02,6359320
0.974868896,1.6191,197.6,1.16,1605.87,1612.0,5487.0,0.832,4.563,13.507,1,K01128.01,6362874
4.89721006,1.812,274.4,1.48,157.93,904.0,5093.0,0.847,4.483,15.456,1,K01129.01,6272413
2.757794163,2.7644,39043.0,20.05,542.43,1231.0,5747.0,0.891,4.514,15.235,0,K01130.01,8279765
1.914158508,3.2917,7829.2,13.63,1730.47,1646.0,6289.0,1.118,4.407,14.446,0,K01132.01,8330548
3.98216698,2.396,381.3,3.32,842.48,1374.0,5570.0,1.548,4.066,15.035,0,K01196.01,3348082
0.643794198,1.5662,456.7,19.51,3852.91,2011.0,5958.0,0.83,4.561,15.103,0,K01197.01,3853673
16.08832318,5.731,597.8,3.42,138.64,875.0,6157.0,1.33,4.224,15.319,1,K01198.01,3447722
10.30067919,4.885,271.8,2.2,251.55,1015.0,6157.0,1.33,4.224,15.319,1,K01198.02,3447722
35.6757453,7.381,471.2,3.02,47.96,671.0,6157.0,1.33,4.224,15.319,1,K01198.03,3447722
161.78832712,5.31,87750.0,36.14,4.68,375.0,6018.0,1.212,4.327,15.661,0,K00998.01,1432214
16.56806842,4.2647,1331.4,2.54,21.27,548.0,4987.0,0.716,4.602,15.391,1,K00999.01,2165002
47.3329299,2.708,931.5,2.18,5.25,386.0,4987.0,0.716,4.602,15.391,1,K00999.02,2165002
0.856895349,1.3078,82.2,0.82,2960.82,1881.0,6021.0,0.873,4.537,13.098,0,K01000.01,2441728
40.8065333,13.135,313.9,3.71,83.75,772.0,6207.0,2.097,3.963,13.038,1,K01001.01,1871056
2.46697039,1.6345,308.7,1.56,398.42,1139.0,5074.0,0.863,4.474,15.07,1,K01069.02,8222813
6.61836309,3.6813,549.1,2.98,304.65,1066.0,5529.0,1.294,4.19,15.59,1,K01070.01,8240904
107.7214092,8.042,1396.2,4.75,7.39,421.0,5529.0,1.294,4.19,15.59,1,K01070.02,8240904
5.251916208,4.9095,10624.0,37.15,194.17,952.0,5542.0,0.872,4.52,15.756,0,K01133.01,8374494
9.673958488,3.2641,952.7,2.63,69.42,736.0,5192.0,0.873,4.489,13.04,1,K00148.02,5735762
100.3039228,8.702,5450.0,29.55,2.26,313.0,5055.0,0.772,4.566,15.783,0,K01134.01,8414907
0.986620248,3.9722,1345.8,43.98,6719.67,2308.0,6243.0,1.385,4.176,15.022,0,K01135.01,8397446
14.12847677,3.685,628.7,2.73,70.5,739.0,5779.0,0.974,4.477,15.368,1,K01203.02,3962243
48.6478543,5.464,641.8,4.14,13.57,489.0,5779.0,0.974,4.477,15.368,1,K01203.03,3962243
8.39842977,6.344,340.1,2.0,221.66,984.0,6309.0,1.044,4.441,15.291,1,K01204.01,3438507
8.63847391,5.4566,395.9,5.99,958.35,1419.0,5684.0,3.046,3.657,14.507,1,K01205.01,3869014
140.10765,18.503,266.8,3.42,16.17,511.0,6207.0,2.097,3.963,13.038,1,K01001.02,1871056
3.4815917,1.8069,135.2,1.17,421.61,1156.0,5405.0,1.022,4.374,13.615,1,K01002.01,1865042
8.360616221,7.5385,28066.0,40.35,601.6,1263.0,5463.0,2.445,3.79,16.209,0,K01003.01,2438502
1.838514968,2.7391,2721.7,4.86,974.1,1426.0,5751.0,0.94,4.508,15.373,0,K01004.01,2309585
35.61760233,8.4559,4634.9,5.17,10.19,456.0,5123.0,0.779,4.523,15.703,1,K01005.01,5780460
1.09206833,1.8596,219.2,1.29,1588.89,1611.0,5639.0,0.859,4.551,14.495,0,K01071.01,8244190
10.12805158,3.517,477.4,1.95,81.77,767.0,5676.0,0.82,4.548,14.743,1,K01072.01,8229696
1.613001111,2.394,104.1,1.25,1878.1,1680.0,5580.0,1.205,4.223,13.945,0,K01073.01,8262210
3.770551475,3.8077,12440.0,12.05,679.75,1302.0,6322.0,1.075,4.426,15.439,1,K01074.01,10272640
1.343767797,1.9405,4702.6,18.66,11675.38,2654.0,6324.0,2.312,3.8,13.056,0,K01075.01,10232123
29.12436474,3.4209,6496.0,15.25,3.81,356.0,4457.0,0.481,4.767,15.187,0,K01076.01,10223616
31.82814583,2.917,4456.8,35.8,23.97,564.0,5908.0,0.92,4.507,15.582,0,K01138.01,8415745
3.629442796,5.63,426.6,3.28,1001.35,1434.0,6506.0,1.217,4.336,13.055,0,K01139.01,8378634
0.553261874,0.8875,1038.1,97.36,43709.08,3689.0,5679.0,3.142,3.565,13.501,0,K01140.01,8397675
5.72812616,2.0295,643.4,1.38,24.74,569.0,3968.0,0.548,4.714,15.95,1,K01141.01,8346392
3.75574267,2.2911,417.4,1.58,215.46,977.0,5311.0,0.788,4.588,15.764,1,K01142.01,8288947
7.44042933,2.991,547.3,2.74,144.12,883.0,5815.0,0.877,4.54,15.24,0,K01143.01,8312852
6.581477136,3.0896,2318.9,4.56,142.63,881.0,5188.0,0.973,4.4,15.471,1,K00941.01,9480189
24.669192732,7.03515,7382.3,77.76,1150.61,1485.0,5313.0,9.327,2.936,13.224,1,K00129.01,11974540
2.382652873,1.8888,705.4,2.74,553.53,1237.0,5188.0,0.973,4.4,15.471,1,K00941.02,9480189
24.66461416,2.8579,2398.8,5.34,24.53,567.0,5188.0,0.973,4.4,15.471,1,K00941.03,9480189
11.51517167,2.006,1357.4,2.9,43.96,657.0,5177.0,0.798,4.59,15.386,1,K00942.01,9512687
7.641567589,3.41018,2269.7,4.91,154.25,899.0,5356.0,1.055,4.338,13.549,1,K00137.01,8644288
30.6113932,3.576,3472.0,19.68,2.38,317.0,3900.0,0.534,4.727,15.97,0,K01006.01,5738346
7.40742502,3.675,442.0,2.01,183.15,938.0,5922.0,0.961,4.474,15.242,1,K01007.01,1725016
569.934135,4.1904,18904.0,38.98,1.81,296.0,5367.0,2.057,3.783,14.645,0,K01008.01,1722276
5.09246539,3.659,254.0,1.17,119.7,844.0,5037.0,0.751,4.547,15.162,0,K01009.01,892772
1.103971357,0.926,317.9,1.37,1109.79,1471.0,5409.0,0.746,4.609,15.732,0,K01077.01,10268907
10.916108342,3.6496,1479.0,3.93,78.19,758.0,5575.0,0.932,4.521,13.113,1,K00142.01,5446285
3.353732008,1.4598,1264.7,1.65,33.76,615.0,3789.0,0.46,4.781,15.438,1,K01078.01,10166274
6.877446033,1.3692,1632.3,2.05,12.95,484.0,3789.0,0.46,4.781,15.438,1,K01078.02,10166274
28.46464804,2.6657,1629.8,1.87,1.95,301.0,3789.0,0.46,4.781,15.438,1,K01078.03,10166274
0.293630085,2.3857,2017.7,26.35,9283.34,2503.0,5665.0,0.843,4.554,15.822,0,K01079.01,10153827
42.89645024,5.6897,555.3,2.0,9.54,448.0,5192.0,0.873,4.489,13.04,1,K00148.03,5735762
2.44199803,2.759,251.7,1.44,638.05,1282.0,5970.0,0.796,4.564,15.282,0,K01144.01,8302450
7.09712124,2.1059,369.5,0.74,7.73,425.0,3569.0,0.389,4.861,15.649,1,K01146.01,8351704
