period,duration,depth,radius,insol,teq,teff,srad,logg,mag,label,planetTd,StarID
17.2182695,7.888,4810.0,8.64247,236.125,1092.0,6330.0,1.29,4.31,13.4177,0,5910.01,273774284
12.5482879,3.396,49260.0,13.0082,8.90508,481.0,3923.0,0.59,4.66,14.3196,0,5915.01,329709756
10.4137962,3.482,1948.0,8.3814,131.058,942.0,6439.3,1.97,4.12,10.1985,0,592.01,196286587
15.4159906,2.127,4500.0,10.5168,18.6278,578.0,6120.0,1.56,4.12,11.499,0,5920.01,467006627
6.2043746,5.957,4380.0,14.9548,911.223,1530.0,6122.0,2.49,3.71,11.429,0,5924.01,289125016
2.8534013,5.176,15830.0,11.4232,961.087,1551.0,3662.0,0.52,4.72,14.1736,0,5940.01,296898634
1.6540803,2.008,3460.0,15.2145,2118.23,1889.0,6453.0,2.51,3.76,11.7528,0,5942.01,166190643
7.64348,2.772,560.0,6.82171,170.804,1007.0,6258.1,2.94,3.59,9.9959,0,595.01,287329267
10.7004569,1.281,2409.0,13.1568,51.9069,747.0,6906.0,2.44,3.84,9.41809,0,5954.01,297153209
4.4571444,6.1089711,7175.6801891,18.031156,1747.4150659,1648.9928347,6074.0,2.09465,3.85122,10.9726,1,5959.01,199671901
1.5136003,2.4400695,745.1393405,8.3090193,14144.8668844,2781.4385255,6017.0,2.93328,3.55,9.9071,0,596.01,144956678
3.076329,3.9016058,9490.8396842,14.2287485,1519.96446,1592.4951117,6401.79,1.4311,4.23563,9.7758,1,5960.01,188876052
1.9261183,1.068842,3853.8831363,4.8624405,395.0450985,1137.0548605,5383.13,0.678984,4.7447,10.9417,0,5962.01,239541449
4.3226229,3.3699025,11939.7472843,15.1546943,705.0438271,1314.2372675,5924.0,1.3475699,4.21239,10.9644,1,5963.01,436478932
3.5381039,2.441937,11844.6534836,12.0728557,591.3277978,1257.6993121,6084.0,1.0424401,4.45887,10.5332,0,5966.01,404610583
7.9192605,2.5053873,21472.3061237,11.5285264,38.0328101,633.3727192,4302.0,0.758608,4.5054,11.5549,1,5969.01,91051152
6.5197781,2.63,1290.149756,8.5555002,85.1668,846.0,4951.7,2.65,3.55,9.796,0,597.01,146208651
3.0927432,2.2215324,28695.1012159,12.6556708,174.0322539,926.3544365,4713.98,0.750341,4.56492,11.5189,1,5970.01,431701493
3.5247546,2.958,17803.0,16.3776,587.098,1371.0,6052.0,1.19,4.34258,7.1274,1,5972.01,420814525
0.4378024,1.5315811,1462.5517623,1.4551234,211.8109673,972.9866029,3256.0,0.365717,4.85874,12.0575,0,5976.01,348054109
4.7267257,3.014,283.0,1.45952,333.088,1190.0,5655.0,0.92,4.50815,9.4087,1,5979.01,137151335
79.5839995,4.3996752,585.7148869,1.9748837,3.7628265,355.2207257,5391.0,0.79137,4.61444,9.0638,1,5980.01,164652245
38.4787613,5.1869737,23972.8957136,12.5609376,0.4962968,214.0696563,5439.49,0.810043,4.59877,13.2147,1,5982.01,299087490
3.4130781,2.5787928,4017.8298399,5.5008027,304.4148279,1065.3350121,5410.0,0.865985,4.53617,14.0672,1,5984.01,120692092
38.5835889,11.0403765,1501.2063653,6.8872276,76.5626552,754.4387662,6373.72,1.74231,4.05962,11.7942,1,5986.01,158657354
0.8374997,1.9640812,248.9571168,2.0046235,3684.5206378,1987.0783791,5706.0,1.08974,4.37,10.4767,1,5988.01,377780790
0.82967,1.755,4744.55,20.1053,65023.4,4448.0,6991.1,2.65,3.83,10.4708,0,599.01,145982812
8.0276821,2.9574257,11271.5765812,11.980977,161.117342,908.6681834,5368.0,1.12772,4.30215,15.0277,1,5992.01,159054620
28.5410557,10.6581231,1280.5898265,7.1843683,94.828344,795.8922782,6197.21,1.64162,4.08307,11.2877,1,5993.01,27534138
7.9726644,2.5395549,3581.1493923,3.7927661,32.2210236,607.6515119,4564.61,0.637495,4.68645,13.0702,1,5994.01,63283780
6.2468813,9.0400019,516.1273113,15.6817806,324.7805755,1082.7227478,4643.39,6.3787198,4.438,11.7971,1,5995.01,352011875
6.8834027,1.92,771.0,2.87691,87.7838,852.0,6133.77,1.23,4.32058,10.4081,1,5999.01,120317234
0.4489589,0.7637477,674.8277016,1.015263,258.7481981,1022.913907,3419.0,0.377509,4.84756,13.1638,1,6000.01,259233660
3.003901,3.8750477,10093.1737819,16.7208629,1512.6541471,1590.5768607,6052.0,1.50633,4.1353,14.5855,1,6001.01,139104940
10.9048392,1.5530648,4030.7760993,1.5489482,1.8239545,296.3966212,3272.0,0.242121,4.99712,12.6396,1,6002.01,102734241
5.8599392,4.0842391,289.4487735,2.9189614,649.7355768,1287.6680247,6149.0,1.5092,4.14765,10.593,1,6003.01,121731834
9.8786838,1.8852042,1728.7453821,2.1083189,6.7948733,411.7798487,3759.27,0.460619,4.86726,12.1042,1,6004.01,48353358
16.1455898,4.5431711,919.5336262,3.563467,19.5319797,536.1746979,4816.0,0.732995,4.59996,10.8515,1,6005.01,123357864
2.5080815,1.1724398,1292.7152523,2.6163105,223.5290118,986.1732636,4715.0,0.739515,4.57812,12.1773,1,6006.01,123309556
0.8573727,0.5478598,2045.7091221,1.2465478,42.012202,649.3272227,3098.0,0.235048,5.00721,12.2936,1,6008.01,286201103
3.2573898,3.1400826,13770.1931364,12.3569361,554.7122128,1237.7606776,5698.38,1.0461299,4.40322,12.3396,1,6013.01,53728859
2.5199146,3.7121363,12429.3724559,17.7001932,2121.5175266,1730.9375747,6116.0,1.56419,4.11132,11.1355,1,6014.01,57984377
4.304829,3.5311266,7531.4221197,13.8395402,925.4934848,1406.737585,6001.0,1.51284,4.12263,11.5639,1,6015.01,288246496
4.0236805,3.71,8925.0,14.9702,606.797,1382.0,5807.0,1.57,4.06406,11.3864,1,6016.01,327369524
2.5079177,3.0652269,6997.4591212,14.717643,2704.955558,1839.3305452,6207.39,1.72725,4.03891,12.355,1,6017.01,291751373
2.0319883,3.4937463,12273.0056923,17.7163979,2886.2922002,1869.4111277,6161.0,1.56523,4.1171,12.489,1,6021.01,291685334
5.7238582,3.8545141,8682.2466029,11.6470757,434.1768781,1164.2236638,6086.0,1.23052,4.31517,11.2791,1,6028.01,250707118
5.7998626,5.684,2387.0,11.022,806.794,1484.0,5852.0,2.55,3.64892,11.6593,1,6029.01,419523962
16.1798603,6.495,2249.0,7.89958,131.122,942.0,5900.8,1.63,4.04,9.74179,1,603.01,262746281
1.7442831,2.1928372,7445.2479047,15.3898195,7630.771499,2383.7563437,8039.0,1.6008,4.31943,11.9004,1,6030.01,245392284
2.1499907,3.1026968,25640.8126075,20.6364944,1865.4537814,1676.1615458,6340.0,1.2630399,4.33387,10.7696,1,6031.01,292152376
2.5761796,1.5879379,49904.2528728,12.1450869,45.3541068,661.8718403,3628.0,0.497905,4.73924,13.2297,1,6034.01,388076422
4.0158188,6.257,560.0,4.59761,4207.93,2243.0,6950.0,2.64,3.78,10.3755,0,6037.01,352924930
5.826731,4.571,1068.0,4.71778,1135.31,1617.0,6305.0,1.62,4.11,9.3229,1,6038.01,194736418
8.503614,1.203,1590.0,10.2441,33.4398,669.0,6255.0,2.31,3.88,10.244,0,6039.01,272050287
2.6452121,3.0559836,10456.8418233,12.7803657,970.5163576,1423.5425881,5596.0,1.2406,4.24644,11.8889,1,6043.01,453064665
10.8614911,5.5511467,11069.1320347,9.5731365,79.7577939,762.1896249,5663.55,0.895095,4.53693,11.0878,1,6049.01,353459965
4.01357,4.1381202,8561.4394866,14.9544789,886.2336482,1391.5756101,5679.0,1.53012,4.07294,12.1957,1,6052.01,9443323
7.4903271,5.800713,225.5988767,2.5277726,526.6956422,1221.8268955,6111.67,1.61211,4.08398,7.4961,1,6054.01,392681545
12.5759948,6.529918,284.6855263,2.7981797,263.9394474,1028.0064164,6111.67,1.61211,4.08398,7.4961,1,6054.02,392681545
2.0034063,2.661,3372.0,30.4003,15162.9,3091.0,6514.0,2.27,4.03,10.2688,0,606.01,122262940
1.6290926,4.6315189,411.7525108,3.94559,2815.3764354,1857.8209989,5658.0,1.5037,4.08591,8.92071,0,6069.01,259099556
2.1456324,2.1680096,1438.6746953,11.0288578,28811.4006979,3322.8508101,9389.0,2.80165,3.92,10.5259,0,607.01,153651591
3.691559,2.720758,16316.0231993,14.7244708,512.0234924,1213.2274319,5720.0,1.0878299,4.37355,10.7447,1,6072.01,147797743
3.2687063,3.6398573,9692.5415934,15.0466879,1155.6463869,1487.0514371,6007.22,1.40537,4.18781,14.3999,1,6073.01,271424111
7.8864218,4.9429378,6241.5672443,12.4048291,358.1159257,1109.4957891,5597.0,1.56051,4.04717,14.4952,1,6081.01,271431851
4.3724063,1.4148388,1642.1950326,10.7278887,2515.0175544,1806.1549461,8096.0,1.67777,4.28307,11.7056,0,6084.01,294283951
1.3888584,0.8267002,1372.5136834,0.9650619,31.5257386,604.3465776,3300.0,0.256456,4.97775,12.4106,1,6086.01,18318288
9.2866733,3.2593808,713.8494352,2.6996251,93.8814469,793.897973,5511.0,0.911823,4.50367,11.3992,1,6088.01,122375047
3.2135636,4.3141611,654.7322821,4.1549554,1364.5815362,1550.1353571,5772.0,1.59521,4.04527,11.7266,1,6089.01,350814622
4.7082414,3.7013817,10708.303583,15.2797869,363.7498778,1113.8339818,5490.0,1.14715,4.3011,14.5892,1,6090.01,268159158
3.0519843,2.868,892.0,12.1856,10790.5,2839.0,6251.1,2.33,3.79,9.65609,0,6094.01,35883621
1.3154261,2.121,285.0,2.42354,11290.9,2871.0,6613.8,1.42,4.28,9.34567,0,6096.01,262781201
3.6649528,3.245,3865.0,16.4945,13611.8,3009.0,7889.0,1.61,4.53,10.4989,0,610.01,80275202
1.3328252,2.0496174,19240.1766706,15.3206915,1924.8044588,1689.3374258,5595.4,1.0670201,4.4,10.8042,1,6101.01,19342878
2.3927114,1.806,13405.0,14.5439,553.561,1351.0,5967.0,1.17,4.34,10.5581,1,6130.01,210083929
3.6534344,3.519,24705.0,20.7632,869.445,1512.0,6364.0,1.32,4.3,11.5102,0,6133.01,129107501
0.88501,1.622,820.279,6.77007,2010.85,1865.0,5362.0,2.15,3.75,9.947331,0,614.01,118021229
4.0938735,4.537,16964.0,20.6029,695.416,1430.0,5489.0,1.55,4.04,12.266,0,6143.01,423903685
1.5801759,0.645,6187.0,9.31686,56.4235,763.0,4547.0,0.98,4.31,12.95,0,6147.01,402740809
4.6616079,4.007,11972.0,19.1536,1329.63,1682.0,7437.0,1.7,4.21,10.3015,1,615.01,190496853
4.2005957,2.587,4448.0,11.3204,1013.24,1571.0,7803.0,1.67,4.26,12.1566,0,6152.01,117068362
0.4916402,0.453,29113.0,11.7778,109.834,901.0,3522.0,0.46,4.77,14.9131,0,6157.01,86005116
2.709631,3.282,10819.0,14.9972,1041.16,1582.0,5838.0,1.47,4.12,12.1088,1,6170.01,51637609
6.1429164,4.475,3871.0,7.50153,592.787,1374.0,6291.9,1.38,4.25,13.0091,0,6172.01,26583436
2.7649802,1.659,3575.0,10.4307,1119.71,1611.0,7776.0,1.78,4.2,11.8563,0,6181.01,199162630
1.4252334,1.673,6901.0,10.7664,1265.88,1661.0,6033.0,1.35,4.23,12.4033,0,6186.01,345333936
5.0988038,1.0252822,2925.8222433,3.0503381,19.827421,538.1908458,3633.0,0.547453,4.80423,10.2139,1,620.01,296739893
9.7712443,3.956,34227.0,15.2558,104.782,891.0,5294.0,0.79,4.61,12.1134,0,6207.01,432422552
6.4025295,3.9233956,3814.9508945,9.3002413,623.0276834,1274.2263616,7056.0,1.4072,4.33435,8.5615,1,622.01,83092282
3.8553342,1.895,6624.0,4.94518,41.8646,708.0,3909.0,0.6,4.65,12.6758,1,6223.01,288144647
7.574675,3.0847866,6208.0649305,13.4069567,516.8517446,1216.0774804,6422.0,1.4885499,4.20608,10.1913,0,623.01,101395259
2.7443216,3.42,10071.0,20.1852,5405.6,2388.0,8730.0,1.97,4.19,9.3371,1,624.01,399870368
5.6020298,1.893,6146.0,11.3612,89.7874,857.0,5750.6,1.44,4.14,11.0999,0,6242.01,437740083
4.786958,4.936,8390.0,18.0112,2320.18,1933.0,7668.6,1.91,4.13,9.6129,1,625.01,379929661
12.7614706,1.0497761,1215.2495801,0.9705763,1.9017251,299.5067987,3376.0,0.269427,4.9613,10.1769,1,6251.01,52005579
0.2381823,0.4763536,493.9763957,0.9617386,588.9943508,1256.4567156,3423.0,0.369077,4.85554,10.4458,1,6255.01,261135533
4.4010465,4.757,6903.0,19.7441,3731.9,2177.0,8489.0,2.32,4.03,9.50712,1,626.01,65412605
4.3744614,3.0484494,3270.9828556,6.4637765,419.4378829,1154.2148636,5677.0,1.11563,4.34735,11.8134,1,6269.01,168281028
1.13889,2.154,5368.19,22.4869,16504.7,3157.0,7852.8,2.79,4.08,10.0267,0,627.01,365781372
3.052057,3.4817792,9403.0926011,13.6453428,1077.3440583,1461.1955966,5726.0,1.38708,4.16246,13.9069,1,6273.01,142211778
6.2462252,4.2508361,13270.5292659,13.4614756,339.10135,1094.4656337,6132.0,1.1417201,4.38741,11.6337,1,6275.01,49043968
6.2031608,1.5987379,210.8404349,1.0214599,45.9626286,664.0808611,4633.87,0.630715,4.70763,6.7213,1,6276.01,397362481
4.466068,1.6847832,210.7032691,0.9794583,71.2287197,740.9408412,4633.87,0.630715,4.70763,6.7213,1,6276.02,397362481
7.5337657,5.5843836,4697.1753086,10.611119,422.1623374,1156.0846131,5869.0,1.52905,4.09453,11.6634,1,6278.01,157230659
5.1681189,3.736,1759.0,13.3663,1947.87,1850.0,8254.0,3.44,3.67,10.3879,0,6279.01,449951606
3.4076,3.69,7500.0,12.1343,1052.9,1586.0,6174.0,1.38,4.23,9.65646,1,628.01,281408474
15.9865412,1.636,1451.0,7.52088,55.7095,761.0,6429.0,1.28,4.34,9.927,0,6280.01,370877263
5.6289226,9.272,1850.0,8.93102,4560.18,2289.0,6683.0,2.72,3.72,12.4721,0,6286.01,354285962
8.7179665,6.143,2420.0,12.3121,2341.09,1937.0,9165.0,2.38,4.05,8.69437,1,629.01,293853437
405.0756576,5.339,15337.0,9.31573,0.0601025,137.0,4831.0,0.93,4.4,13.1745,0,6293.02,34977731
2.8577028,2.264,2695.0,7.78724,771.67,1468.0,6240.0,1.45,4.2,12.4487,0,6298.01,285233023
2.5950747,0.7921274,665.2502774,5.9382555,5582.8100399,2204.616037,6852.0,2.24201,3.91,8.783341,0,631.01,97158538
1.5521101,2.699,5430.0,208.489,5297.55,2376.0,4997.1,12.23,2.36,10.3357,0,632.01,349790953
0.2792211,0.409,779.0,1.05678,284.211,1143.0,3358.0,0.3,4.93,10.97,1,6324.01,372207328
4.503645,1.973292,12525.725237,11.197034,35.7949977,623.8430401,3267.0,1.0,4.438,13.9036,0,633.01,348755723
0.49359,1.545897,246.702105,1.733849,7238.7191072,2352.530056,5872.0,1.02918,4.43995,9.1299,0,634.01,344926234
14.5877856,3.517,3374.0,10.1617,82.7417,840.0,6544.0,1.66,4.13,12.0913,0,6343.01,256349966
0.493379,1.5,194.341058,1.503946,7066.3432823,2338.3980084,5914.0,1.00635,4.46485,8.1075,0,635.01,286132427
1.0617107,1.067,2369.0,5.85456,916.847,1533.0,5589.0,1.06,4.38,11.8275,0,6355.01,98613492
0.417921,1.843947,41644.893112,5.657227,159.3798634,906.2084598,3278.0,0.275,4.97806,14.7034,0,636.01,146463781
1.6197991,0.95,31095.0,11.4253,31.7825,661.0,3192.0,0.31,4.92,14.5853,0,6368.01,274002141
1.6513066,0.82,1751.0,9.54979,231.366,1086.0,5887.6,1.47,4.13,12.2059,0,6377.01,187532854
0.493826,1.162615,310.570859,1.940277,8648.339203,2459.534554,6030.0,1.08524,4.41585,8.9225,0,638.01,78154865
1.7904917,1.223,47315.0,11.4109,31.6712,660.0,3425.0,0.46,4.78,14.4506,1,6383.01,328513434
2.819817,6.611278,183631.033642,22.75573,31.848458,605.8873038,3601.0,0.441,4.81887,15.2474,0,639.01,82362447
8.2100724,1.37,4190.0,15.5396,105.793,893.0,6427.0,1.96,3.97,11.8431,0,6396.01,73244652
3.0043128,0.714,6000.0,12.1874,61.8402,781.0,6405.0,1.17,4.41,12.1953,0,6398.01,353586703
5.0037758,3.439,7390.0,19.7788,1150.12,1622.0,6442.0,2.09,3.91,10.0367,1,640.01,147977348
9.653456,4.00937,43088.5649,7.281973,3.1265702,339.1460758,3359.0,0.315,4.93457,13.7006,0,643.01,432008938
2.8279716,2.237,14846.0,18.5153,1118.3,1611.0,6707.0,1.48,4.1,11.1007,1,6442.01,97921547
0.6646521,1.272,7197.0,9.44803,3611.53,2159.0,6256.0,0.97,4.55,13.346,0,6447.01,347442932
1.8361503,4.12,2470.0,22.5152,33906.8,3780.0,5710.5,2.43,3.6,10.4091,0,645.01,157568289
13.7252522,3.1694157,4945.7679342,20.3352568,312.4460654,1072.2931079,6104.0,1.86397,3.96,10.3001,0,646.01,238197709
2.97638,3.212,795.842,11.0372,2695.88,2007.0,6492.5,3.56,3.57,10.1347,0,648.01,78672342
10.6332248,3.436,36558.0,15.9854,26.5909,632.0,4678.0,0.81,4.5,12.8397,0,6486.01,46772529
18.9926881,1.506,223710.0,10.231,0.172006,179.0,3003.0,0.21,5.05,14.3088,1,6508.01,142277868
3.9846589,2.146,445.0,2.12827,647.901,1405.0,5903.0,1.03,4.44653,7.3635,1,652.01,22221375
0.68831,1.365,3983.64,21.715,21261.5,3364.0,6054.0,3.13,3.47323,8.5234,0,653.01,33153766
1.5275639,1.3727055,2892.4227936,2.6103318,59.3669472,707.9554489,3433.0,0.427953,4.89676,12.2255,1,654.01,35009898
2.4018591,3.471,655.0,10.1612,25813.2,3531.0,6071.0,1.86,3.95,9.9747,0,6542.01,255851356
3.3779614,4.2709189,7198.7471125,14.3326751,1619.4059744,1617.9261106,6113.0,1.6616499,4.05769,12.5329,1,6546.01,9385460
1.4328255,2.0718518,51089.4348604,18.2238418,528.4147032,1222.8226457,4588.0,0.817544,4.47637,14.7028,1,6547.01,915110182
0.7888389,1.6416539,22614.8958863,16.4131054,3170.9888441,1913.8964113,5568.0,1.0280499,4.39267,11.6044,1,655.01,35516889
6.9593972,4.8553269,4826.8656037,9.3800527,341.0877558,1096.0649295,5854.0,1.33729,4.438,9.1871,1,6551.01,166527623
0.8134733,1.262964,25866.83474,13.1118363,680.8952697,1302.836235,4400.0,0.757649,4.64555,11.1184,1,656.01,36734222
4.5696698,3.9536171,9861.079392,13.0582928,616.12218,1270.6807784,6122.0,1.28306,4.283,12.4399,1,657.01,48103627
4.7192734,1.301,1557.0,7.15211,156.343,985.0,6521.0,1.6,4.22041,9.5359,0,658.01,48476907
13.4364908,5.375,4735.0,9.8672,690.534,1428.0,6229.0,1.31,4.28,12.3613,0,6585.01,162729620
9.2897006,5.3589155,6241.2619064,11.4812614,327.8306693,1085.2558727,6055.0,1.41549,4.22795,10.99,1,660.01,53189332
4.0860495,4.5420607,7083.7091188,13.0323437,1434.7738788,1569.6962289,6580.0,1.47741,4.0663,11.248,1,661.01,53735810
1.0014437,1.28,416.0,4.71785,28733.4,3627.0,6380.0,1.18,4.438,8.2046,0,662.01,54085154
18.184189,3.696,9343.0,9.90639,20.0861,589.0,5265.0,1.09,4.32,12.0836,1,6628.01,75650448
2.5989031,1.6635706,1953.2615465,2.4312854,48.4615319,672.9286739,3719.0,0.512361,4.76941,11.7602,1,663.01,54962195
4.6955986,2.1638721,1969.101717,2.6626375,22.0222982,552.5039779,3719.0,0.512361,4.76941,11.7602,1,663.02,54962195
7.1024749,2.7542652,1317.715762,1.9895244,12.6834573,481.3147406,3719.0,0.512361,4.76941,11.7602,1,663.03,54962195
4.7359232,7.0819612,2338.8745559,13.5752589,468.2559879,1186.425806,5370.0,2.7871499,3.72765,7.3212,1,664.01,55092869
14.066109,3.4744355,16514.0482965,21.5662738,153.0394528,897.0581591,6157.0,1.47641,4.20407,9.1116,0,665.01,73723286
5.0569708,3.401,795.0,5.09264,376.594,1227.0,5818.9,1.8,3.95,9.60892,1,6651.01,174328045
1.6289322,0.809276,2512.1192447,1.2145664,20.9593189,545.7126746,3202.0,0.226407,4.86375,10.8372,1,667.01,101955023
3.7783401,2.82963,24582.4117134,13.8305377,269.1657299,1033.0579657,5443.0,0.863922,4.54284,12.0491,1,6681.01,425817867
4.1661265,3.7000327,15441.3606576,14.5365629,533.3427629,1225.6637768,5883.0,1.15599,4.34,10.2748,1,6686.01,269217040
3.9451359,2.424,841.0,2.51666,286.87,1146.0,5581.9,0.99,4.13,10.1755,1,669.01,124573851
2.9932591,4.7371329,3363.9691586,11.8414052,2649.7622197,1829.8752178,6106.0,1.9654,3.91186,10.3313,0,6693.01,35377903
3.6859958,5.1972226,12982.7214564,23.322957,2647.6896261,1829.5172894,6731.3,1.99719,3.99257,10.9988,0,6696.01,104195270
0.579398,1.64214,1324.07712,5.759676,4535.9180848,2093.0810718,5688.0,0.950534,4.48774,11.1557,0,670.01,147660201
10.3469945,2.5934713,1601.254739,1.0318727,2.106641,307.2680329,3278.0,0.256167,4.97813,13.0055,0,6711.01,303364023
2.1764875,3.4403723,8114.6829556,14.184839,2054.7956073,1717.1645208,5646.0,1.56233,4.05052,12.2247,1,6719.01,92449173
3.6335834,1.8069693,8668.4420489,5.1614854,33.4741636,613.4754434,3765.0,0.544068,4.75169,11.6739,1,672.01,151825527
4.1470359,2.3197694,12886.987991,8.6285404,90.5320647,786.7202987,4247.0,0.775548,4.47839,13.7813,1,6720.01,281541545
14.2456603,3.403,1084.0,3.68209,180.487,1021.0,4760.0,0.76,4.57,8.9988,1,6726.01,121490076
10.5426254,6.2145259,16789.8076116,22.0104106,437.1833461,1166.233875,6114.0,1.65817,4.28439,11.955,0,673.01,151959065
1.9771658,1.1104153,13877.3059698,5.2706003,40.7227689,644.2865637,3467.0,0.421944,4.87946,11.8764,1,674.01,158588995
5.0061978,3.521,6438.0,12.4847,1188.71,1635.0,6713.0,1.55,4.21,12.792,0,6741.01,263203229
4.1780637,4.3176109,11478.1087015,14.6952606,703.9710193,1313.73704,5620.0,1.34736,4.18582,9.62959,1,675.01,169226822
2.5950111,2.524,28870.0,10.8614,131.825,943.0,3875.0,0.64,4.62,14.4757,0,6750.01,299876474
2.8562935,3.785,22525.0,18.1559,1721.84,1794.0,6383.0,1.32,4.31,12.9573,0,6764.01,148523092
4.8741147,2.049,4613.0,14.8251,161.07,992.0,6085.0,2.11,3.84,12.4154,0,6768.01,365952328
11.2365977,2.292,9414.0,13.0203,37.6345,690.0,6446.0,1.29,4.37882,9.271401,1,677.01,280206394
11.1755425,5.482,7873.0,17.5706,294.91,1154.0,6655.0,1.91,3.9,9.99028,0,679.01,308050066
6.8392388,4.176,1213.0,3.74186,234.46,1090.0,5085.0,1.08,3.92,9.2231,1,682.01,429304876
3.535713,2.148,3116.0,4.58576,191.782,1036.0,5222.0,0.86,4.52,12.5638,1,6821.01,197643976
3.4058895,2.6582989,15490.0795356,17.2861065,970.9417325,1423.6985463,6302.0,1.26867,4.30907,11.4553,1,683.01,437248515
8.2616616,2.862,1343.0,3.30997,66.2634,794.0,5281.0,0.86,4.53,11.5018,1,6833.01,4610830
6.3392677,3.02,1739.0,3.91968,120.002,922.0,5289.0,0.93,4.46,12.1093,1,6834.01,49735922
0.2803246,0.868,507.0,1.64829,3967.92,2211.0,4477.0,0.72,4.56,10.0298,1,6835.01,301235044
9.100412,2.181,1085.0,2.59387,28.6373,644.0,5013.7,0.77,4.58,9.3742,1,6836.01,422618449
1.5109447,0.6401499,10693.4881603,1.2038917,98.1930529,802.8602204,5780.0,0.114827,5.27596,13.8529,1,6838.01,278892590
1825.048364,3.62,2576.0,12.7111,0.0187275,103.0,6290.0,2.09,3.89,9.9309,0,6849.01,434100688
11.6332127,5.081,3480.0,10.264,126.951,935.0,5287.7,1.73,3.88,9.9623,1,685.01,281731203
8.0179256,1.018,8684.0,9.29428,8.84387,480.0,5356.0,0.94,4.46,12.5227,0,6866.01,344224831
11.0248821,2.917,1943.0,2.46843,48.3251,734.0,3798.0,0.46,4.77,12.3252,1,6872.01,150096001
2.668957,2.7508738,17029.8720026,16.1018337,1087.3617796,1464.5805607,5983.3,1.19683,4.3234,12.1616,0,6874.01,4426490
15.1771428,4.556,538.0,2.80249,115.579,913.0,6200.0,1.36,4.25,9.089871,0,6876.01,377024332
33.5920255,6.385,3352.0,9.88421,134.883,949.0,5468.0,0.91,4.5,11.6575,1,6877.01,365007485
2.0990769,2.343,501.0,4.13797,5728.08,2423.0,8853.0,2.0,4.18,10.1063,0,6878.01,262135904
6.8787507,2.599,359.0,3.45801,266.78,1125.0,6636.0,1.98,3.99,8.5885,0,688.01,339636032
0.5666806,0.722,1530.0,8.04611,1116.17,1610.0,5517.0,1.65,3.99,12.7726,0,6882.01,293075732
1.66402,3.397,7964.45,7.65443,8754.73,2694.0,4841.3,0.78,4.71,10.7014,0,689.01,445822015
3.3706303,1.5183944,166589.9107386,9.3830336,6.6189834,409.0887836,3133.0,0.222121,5.02671,14.9046,1,6894.01,67512645
1.03604,1.855,250.0,3.52761,21307.5,3365.0,9622.0,2.74,3.95,9.0188,0,692.01,320417762
3.6688102,2.151,8447.0,9.85973,265.932,1125.0,5821.5,1.12,4.36,13.3268,0,6920.01,84126162
25.714253,6.373,33131.0,15.8297,45.1202,722.0,5677.8,0.86,4.58,12.1157,0,6921.01,58474992
48.0511988,4.3070574,14503.3604877,12.8456117,12.5271592,479.8250298,5354.96,1.0417,4.45894,11.2595,0,694.01,55383975
5.1391542,0.633,6171.0,10.2495,26.3552,631.0,5974.6,1.0,4.48,12.2479,0,6952.01,400466395
0.8602406,0.5124345,719.5357708,0.9718795,112.3971391,830.4405814,3450.0,0.33819,4.89044,10.4276,1,696.01,77156829
3.6942604,1.1278521,832.8225921,1.0428407,16.1019503,510.9040793,3450.0,0.33819,4.89044,10.4276,1,696.02,77156829
4.9652069,0.9361524,633.0580849,0.8566925,10.8558882,462.9521337,3450.0,0.33819,4.89044,10.4276,1,696.03,77156829
21.9903619,3.8732381,1122.3021089,4.6034655,56.4700581,699.156353,5294.0,1.33417,4.14669,11.2235,1,6962.01,435339558
8.8349261,6.2442811,6132.2553437,9.0595904,41.4198706,647.0263001,3303.0,1.1499799,3.84689,12.8131,1,6963.01,56658270
4.7335575,3.2089234,930.2503519,5.3852666,850.4828102,1377.3240616,5496.0,1.75896,3.93163,11.6736,1,6967.01,27635334
1.5142292,1.7190416,5271.4558635,11.6042711,4024.5979419,2031.4230444,6616.0,1.39196,4.2907,12.367,0,6969.01,17129975
11.714447,3.5131822,12763.9935022,11.53374,53.7953827,690.7263119,5165.0,0.885629,4.48308,13.9354,1,6970.01,271749758
5.0957983,1.772,714.0,1.92318,28.5068,643.0,4197.0,0.7,4.56,11.4398,1,6977.01,436575927
8.754708,3.4644403,1527.6748939,3.5438108,117.8260362,840.2916858,5888.0,0.889347,4.57,11.584,1,6979.01,26078330
59.8473992,4.3696664,11392.7507656,11.7556773,0.4688342,211.0447631,5765.3,1.09215,4.38,11.3281,1,6982.01,113921235
1.4956727,1.965,3708.0,6.10516,658.968,1411.0,4812.0,1.06,4.28,11.9409,0,6989.01,261141602
1.8819016,1.162,5107.0,7.09086,128.796,938.0,4704.0,0.95,4.36,13.2387,0,6994.01,55390413
0.9602835,1.497,3132.0,6.0323,2118.57,1890.0,5708.0,1.08,4.38,12.9691,0,6996.01,41875043
16.051106,1.3968229,2768.5212418,2.5869212,2.7275631,327.7656616,3482.0,0.419457,4.438,10.9102,1,700.01,150428135
37.4236838,3.3650101,737.5519387,1.3296571,0.8822386,247.1816698,3482.0,0.419457,4.438,10.9102,1,700.02,150428135
9.977273,2.2583631,459.8525479,0.9617288,5.1416079,384.055942,3482.0,0.419457,4.438,10.9102,1,700.03,150428135
